name,parent_category_id,promotional_price,regular_price,stock_keeping_unit,url
blanchon - vitrificateur parquet svp aqua 5l mat,CATEGORY_finition_vitrificateurs,139.13 €,204.60 €,B-05104115,https://boutique-parquet.com/blanchon-vitrificateur-parquet-svp-aqua-mat-5l.html
blanchon - vitrificateur parquet svp aqua 5l bois brut,CATEGORY_finition_vitrificateurs,139.13 €,204.60 €,B-05104139,https://boutique-parquet.com/blanchon-vitrificateur-parquet-svp-aqua-bois-brut-5l.html
blanchon - fond dur préplast 1l,CATEGORY_finition_primaire-fond-dur,20.90 €,29.28 €,B-04101214,https://boutique-parquet.com/blanchon-fond-dur-preplast-1l.html
blanchon - vitrificateur parquet svp aqua 1l satiné,CATEGORY_finition_vitrificateurs,39.38 €,56.27 €,B-04104109,https://boutique-parquet.com/blanchon-vitrificateur-parquet-svp-aqua-satine-1l.html
blanchon - vitrificateur parquet svp aqua 1l bois brut,CATEGORY_finition_vitrificateurs,39.38 €,56.27 €,B-04104130,https://boutique-parquet.com/blanchon-vitrificateur-parquet-svp-aqua-bois-brut-1l.html
blanchon - vitrificateur parquet svp aqua 1l mat,CATEGORY_finition_vitrificateurs,39.38 €,56.27 €,B-04104116,https://boutique-parquet.com/blanchon-vitrificateur-parquet-svp-aqua-mat-1l.html
bona - vitrificateur bi-composant - wave 2 k - extra mat 5l,CATEGORY_finition_vitrificateurs,124.01 €,145.10 €,B-WT121941011,https://boutique-parquet.com/bona-vitrificateur-bi-composant-wave-2-k-extramat-5l.html
bona - vitrificateur bi-composant - wave 2 k - mat 5l,CATEGORY_finition_vitrificateurs,124.01 €,145.10 €,B-WT120641011,https://boutique-parquet.com/bona-vitrificateur-bi-composant-wave-2-k-mat-5l.html
blanchon - vitrificateur parquet svp aqua 1l chêne ciré,CATEGORY_finition_vitrificateurs,39.38 €,56.27 €,B-04104123,https://boutique-parquet.com/blanchon-vitrificateur-parquet-svp-aqua-chene-cire-1l.html
blanchon - vitrificateur parquet svp aqua 5l satiné,CATEGORY_finition_vitrificateurs,139.13 €,204.60 €,B-05104108,https://boutique-parquet.com/blanchon-vitrificateur-parquet-svp-aqua-satine-5l.html
bona - vitrificateur bi-composant - wave 2 k - satiné 5l,CATEGORY_finition_vitrificateurs,124.01 €,145.10 €,B-WT120341011,https://boutique-parquet.com/bona-vitrificateur-bi-composant-wave-2-k-satine-5l.html
bona - vitrificateur - mega - satiné 5l,CATEGORY_finition_vitrificateurs,144.90 €,169.55 €,B-WT133320002,https://boutique-parquet.com/bona-vitrificateur-mega-satine-5l.html
bona - vitrificateur - mega - mat 1l,CATEGORY_finition_vitrificateurs,,,B-WT133613012,https://boutique-parquet.com/bona-vitrificateur-mega-mat-1l.html
bona - vitrificateur - mega - extramat 5l,CATEGORY_finition_vitrificateurs,144.90 €,169.55 €,B-WT133920001,https://boutique-parquet.com/bona-vitrificateur-mega-extramat-5l.html
bona - vitrificateur - traffic hd raw - ultra mat 4.95l,CATEGORY_finition_vitrificateurs,249.90 €,282.24 €,B-WT194846001,https://boutique-parquet.com/bona-vitrificateur-traffic-hd-raw-ultra-mat-4-95l.html
bona - vitrificateur - mega - satiné 1l,CATEGORY_finition_vitrificateurs,,,B-WT133313012,https://boutique-parquet.com/bona-vitrificateur-mega-satine-1l.html
bona - vitrificateur - mega - mat 5l,CATEGORY_finition_vitrificateurs,144.90 €,169.55 €,B-WT133620001,https://boutique-parquet.com/bona-vitrificateur-mega-mat-5l.html
bona - vitrificateur - traffic hd - extra mat 4.95l,CATEGORY_finition_vitrificateurs,229.99 €,301.60 €,B-WT155946001,https://boutique-parquet.com/bona-vitrificateur-traffic-hd-extra-mat-4-95l.html
blanchon  - huile cire 2.5l gris clair,CATEGORY_finition_huiles-pour-parquets,94.43 €,138.86 €,B-07121301,https://boutique-parquet.com/blanchon-huile-cire-2-5l-gris-clair.html
bona - vitrificateur - novia mat - 5l,CATEGORY_finition_vitrificateurs,116.90 €,146.14 €,B-WT230620001,https://boutique-parquet.com/bona-vitrificateur-novia-mat-5l.html
bona - vitrificateur - novia mat - 1l,CATEGORY_finition_vitrificateurs,24.90 €,31.13 €,B-WT230613012,https://boutique-parquet.com/bona-vitrificateur-novia-mat-1l.html
bona - vitrificateur - novia satiné - 1l,CATEGORY_finition_vitrificateurs,24.90 €,31.13 €,B-WT230313012,https://boutique-parquet.com/bona-vitrificateur-novia-satine-1l.html
blanchon  - huile cire 2.5l chêne vieux de france,CATEGORY_finition_huiles-pour-parquets,94.43 €,138.86 €,B-07121332,https://boutique-parquet.com/blanchon-huile-cire-2-5l-chene-vieux-de-france.html
bona - primaire pour parquets - classic - 5l,CATEGORY_finition_vitrificateurs,120.90 €,151.13 €,B-WB200020012,https://boutique-parquet.com/bona-primaire-pour-parquets-classic-5l.html
bona - vitrificateur - domo - mat - 5l,CATEGORY_finition_vitrificateurs,89.99 €,104.04 €,B-WT220620001,https://boutique-parquet.com/bona-vitrificateur-domo-mat-5l.html
bona - primaire pour parquets - classic - 1l,CATEGORY_finition_vitrificateurs,27.90 €,34.87 €,B-WB200013012,https://boutique-parquet.com/bona-primaire-pour-parquets-classic-1l.html
bona - vitrificateur - novia satiné - 5l,CATEGORY_finition_vitrificateurs,116.90 €,146.14 €,B-WT230320001,https://boutique-parquet.com/bona-vitrificateur-novia-satine-5l.html
bona - primaire pour parquets - intense - 5l,CATEGORY_finition_vitrificateurs,133.90 €,167.38 €,B-WB250020001,https://boutique-parquet.com/bona-primaire-pour-parquets-intense-5l.html
blanchon  - huile cire 2.5l gris blanc,CATEGORY_finition_huiles-pour-parquets,94.43 €,138.86 €,B-07121318,https://boutique-parquet.com/blanchon-huile-cire-2-5l-gris-blanc.html
bona - vitrificateur - traffic hd - satiné 4.95l,CATEGORY_finition_vitrificateurs,229.99 €,301.60 €,B-WT155346001,https://boutique-parquet.com/bona-vitrificateur-traffic-hd-satine-4-95l.html
bona - vitrificateur - domo - satiné - 5l,CATEGORY_finition_vitrificateurs,89.99 €,104.04 €,B-WT220320001,https://boutique-parquet.com/bona-vitrificateur-domo-satine-5l.html
blanchon - huile pour parquet 5l incolore,CATEGORY_finition_huiles-pour-parquets,99.41 €,152.93 €,B-05121020,https://boutique-parquet.com/blanchon-huile-pour-parquet-5l-incolore.html
bona - vitrificateur - traffic hd - mat 4.95l,CATEGORY_finition_vitrificateurs,229.99 €,301.60 €,B-WT155646001,https://boutique-parquet.com/bona-vitrificateur-traffic-hd-mat-4-95l.html
blanchon - solid'oil 1l antic,CATEGORY_finition_huiles-pour-parquets,72.08 €,121.52 €,B-04102877,https://boutique-parquet.com/blanchon-solid-oil-antic-1l.html
blanchon  - huile cire 2.5l naturel,CATEGORY_finition_huiles-pour-parquets,94.43 €,138.86 €,B-07121080,https://boutique-parquet.com/blanchon-huile-cire-2-5l-naturel.html
blanchon - huile environnement 1l effet nature biosourcée,CATEGORY_finition_huiles-pour-parquets,35.42 €,50.60 €,B-01171203,https://boutique-parquet.com/blanchon-huile-environnement-1l-effet-nature.html
blanchon - solid'oil 250ml black 250ml,CATEGORY_finition_huiles-pour-parquets,24.28 €,40.88 €,B-03102861,https://boutique-parquet.com/blanchon-solid-oil-black-250ml.html
blanchon - solid'oil 250ml antic,CATEGORY_finition_huiles-pour-parquets,24.28 €,40.88 €,B-03102878,https://boutique-parquet.com/blanchon-solid-oil-antic-250ml.html
blanchon - lasure tous bois environnement - 1l - chêne doré,CATEGORY_finition_lasures,31.32 €,41.76 €,B-01212173,https://boutique-parquet.com/blanchon-lasure-tous-bois-environnement-1l-chene-dore.html
blanchon - solid'oil 1l vieux chêne,CATEGORY_finition_huiles-pour-parquets,72.08 €,121.52 €,B-04102853,https://boutique-parquet.com/blanchon-solid-oil-vieux-chene-1l.html
blanchon - lasure tous bois environnement - 1l - chêne clair,CATEGORY_finition_lasures,31.32 €,41.76 €,B-01212166,https://boutique-parquet.com/blanchon-lasure-tous-bois-environnement-1l-chene-clair.html
blanchon - lasure tous bois environnement - 1l - chêne rustique,CATEGORY_finition_lasures,31.32 €,41.76 €,B-01212197,https://boutique-parquet.com/blanchon-lasure-tous-bois-environnement-1l-chene-rustique.html
blanchon - lasure tous bois environnement - 1l - blanc,CATEGORY_finition_lasures,31.32 €,41.76 €,B-01212227,https://boutique-parquet.com/blanchon-lasure-tous-bois-environnement-1l-blanc.html
blanchon - solid'oil 1l white grey,CATEGORY_finition_huiles-pour-parquets,72.08 €,121.52 €,B-04102884,https://boutique-parquet.com/blanchon-solid-oil-white-grey-1l.html
blanchon - lasure tous bois environnement - 1l - incolore,CATEGORY_finition_lasures,31.32 €,41.76 €,B-01212159,https://boutique-parquet.com/blanchon-lasure-tous-bois-environnement-1l-incolore.html
blanchon - xyloprim - bois tanniques - 2.5l,CATEGORY_finition_lasures,50.86 €,67.81 €,B-06102615,https://boutique-parquet.com/xyloprim-bois-tanniques-2-5l.html
blanchon - solid'oil 250ml pearl,CATEGORY_finition_huiles-pour-parquets,24.28 €,40.88 €,B-03102830,https://boutique-parquet.com/blanchon-solid-oil-pearl-250ml.html
blanchon - solid'oil 250ml snow,CATEGORY_finition_huiles-pour-parquets,24.28 €,40.88 €,B-03102816,https://boutique-parquet.com/blanchon-solid-oil-snow-250ml.html
blanchon - huile environnement 5l ultra mat biosourcée,CATEGORY_finition_huiles-pour-parquets,103.00 €,171.64 €,B-05171186,https://boutique-parquet.com/blanchon-huile-environnement-5l-ultra-mat.html
blanchon - huile environnement 1l ultra mat biosourcée,CATEGORY_finition_huiles-pour-parquets,33.18 €,47.40 €,B-01171180,https://boutique-parquet.com/blanchon-huile-environnement-1l-ultra-mat.html
blanchon - lasure tous bois environnement - 1l - chêne moyen,CATEGORY_finition_lasures,31.32 €,41.76 €,B-01212142,https://boutique-parquet.com/blanchon-lasure-tous-bois-environnement-1l-chene-moyen.html
blanchon - huile environnement 5l bois brut biosourcée,CATEGORY_finition_huiles-pour-parquets,103.00 €,171.64 €,B-05171087,https://boutique-parquet.com/blanchon-huile-environnement-5l-bois-brut.html
blanchon - huile environnement 1l bois brut biosourcée,CATEGORY_finition_huiles-pour-parquets,33.18 €,47.40 €,B-01171081,https://boutique-parquet.com/blanchon-huile-environnement-1l-bois-brut.html
blanchon - solid'oil 1l old castle,CATEGORY_finition_huiles-pour-parquets,72.08 €,121.52 €,B-04102822,https://boutique-parquet.com/blanchon-solid-oil-old-castle-1l.html
blanchon - solid'oil 1l snow,CATEGORY_finition_huiles-pour-parquets,72.08 €,121.52 €,B-04102815,https://boutique-parquet.com/blanchon-solid-oil-snow-1l.html
blanchon - huile environnement 1l chêne biosourcée,CATEGORY_finition_huiles-pour-parquets,33.18 €,47.40 €,B-01171029,https://boutique-parquet.com/blanchon-huile-environnement-1l-chene.html
blanchon - easy oil mat soie 2.5l,CATEGORY_finition_huiles-pour-parquets,83.75 €,124.02 €,B-06600111,https://boutique-parquet.com/blanchon-easy-oil-mat-soie-2-5l.html
blanchon - huile teintée opaque environnement 5l noir,CATEGORY_finition_huiles-pour-parquets,132.29 €,196.82 €,B-01710457,https://boutique-parquet.com/blanchon-huile-teintee-opaque-environnement-5l-noir.html
blanchon - huile teintée opaque environnement 1l noir,CATEGORY_finition_huiles-pour-parquets,41.17 €,54.89 €,B-01710440,https://boutique-parquet.com/blanchon-huile-teintee-opaque-environnement-1l-noir.html
blanchon -  préparateur ciment 2.5l,CATEGORY_finition_peintures-sol,45.48 €,66.54 €,B-01041902,https://boutique-parquet.com/blanchon-preparateur-ciment-2l.html
ciranova - huile monocouche bicomposant 300 ml - un1co natural 7253,CATEGORY_finition_huiles-pour-parquets,49.90 €,65.46 €,B-0900783,https://boutique-parquet.com/ciranova-huile-monocouche-bicomposant-300-ml-natural-7253.html
blanchon - easy oil mat soie 1l,CATEGORY_finition_huiles-pour-parquets,38.64 €,51.52 €,B-00600117,https://boutique-parquet.com/blanchon-easy-oil-mat-soie-1l.html
blanchon - solid'oil 1l black,CATEGORY_finition_huiles-pour-parquets,72.08 €,121.52 €,B-0412860,https://boutique-parquet.com/blanchon-solid-oil-black-1l.html
blanchon - solid'oil 250ml white grey,CATEGORY_finition_huiles-pour-parquets,24.28 €,40.88 €,B-03102885,https://boutique-parquet.com/blanchon-solid-oil-white-grey-250ml.html
blanchon - peinture sol couleur 0.5l blanc,CATEGORY_finition_peintures-sol,20.76 €,27.72 €,B-02105412,https://boutique-parquet.com/blanchon-peinture-sol-couleur-0-5l-blanc.html
blanchon - peinture sol couleur 2.5l gris moyen,CATEGORY_finition_peintures-sol,76.80 €,102.12 €,B-06105401,https://boutique-parquet.com/blanchon-peinture-sol-couleur-2-5l-gris-moyen.html
blanchon - peinture tous bois environnement 2.5l - brun sépia ral 8014,CATEGORY_finition_peintures-tous-bois-environnement,83.88 €,111.85 €,B-03231547,https://boutique-parquet.com/peinture-tous-bois-environnement-2-5l-brun-sepia-ral-8014.html
blanchon - peinture sol couleur 2.5l gris foncé,CATEGORY_finition_peintures-sol,76.80 €,102.12 €,B-06115400,https://boutique-parquet.com/blanchon-peinture-sol-couleur-2-5l-gris-fonce.html
blanchon - peinture tous bois environnement 2.5l - gris anthracite ral 7016,CATEGORY_finition_peintures-tous-bois-environnement,83.88 €,111.85 €,B-03231516,https://boutique-parquet.com/peinture-tous-bois-environnement-2-5l-gris-anthracite-ral-7016.html
blanchon - peinture tous bois environnement 10l - blanc signalisation ral 9016,CATEGORY_finition_peintures-tous-bois-environnement,197.62 €,320.09 €,B-06231506,https://boutique-parquet.com/peinture-tous-bois-environnement-10l-blanc-signalisation-ral-9016.html
blanchon - peinture tous bois environnement 2.5l - gris clair ral 7035,CATEGORY_finition_peintures-tous-bois-environnement,83.88 €,111.85 €,B-03231523,https://boutique-parquet.com/peinture-tous-bois-environnement-2-5l-gris-clair-ral-7035.html
blanchon - peinture tous bois environnement 2.5l - ivoire clair ral 1015,CATEGORY_finition_peintures-tous-bois-environnement,69.24 €,111.85 €,B-03231530,https://boutique-parquet.com/peinture-tous-bois-environnement-2-5l-ivoire-clair-ral-1015.html
blanchon - peinture tous bois environnement 2.5l - blanc signalisation ral 9016,CATEGORY_finition_peintures-tous-bois-environnement,83.88 €,111.85 €,B-03231509,https://boutique-parquet.com/peinture-tous-bois-environnement-2-5l-blanc-signalisation-ral-9016.html
blanchon - peinture tous bois environnement 1l - brun sépia ral 8014,CATEGORY_finition_peintures-tous-bois-environnement,42.12 €,56.16 €,B-01231549,https://boutique-parquet.com/peinture-tous-bois-environnement-1l-brun-sepia-ral-8014.html
blanchon - peinture tous bois environnement 1l - rouge basque ral 3004,CATEGORY_finition_peintures-tous-bois-environnement,42.12 €,56.16 €,B-01231556,https://boutique-parquet.com/peinture-tous-bois-environnement-1l-rouge-basque-ral-3004.html
blanchon - peinture tous bois environnement 1l - gris anthracite ral 7016,CATEGORY_finition_peintures-tous-bois-environnement,42.12 €,56.16 €,B-01231518,https://boutique-parquet.com/peinture-tous-bois-environnement-1l-gris-anthracite-ral-7016.html
blanchon - peinture tous bois environnement 2.5l - rouge basque ral 3004,CATEGORY_finition_peintures-tous-bois-environnement,83.88 €,111.85 €,B-03231554,https://boutique-parquet.com/peinture-tous-bois-environnement-2-5l-rouge-basque-ral-3004.html
blanchon - peinture tous bois environnement 1l - gris clair ral 7035,CATEGORY_finition_peintures-tous-bois-environnement,42.12 €,56.16 €,B-01231525,https://boutique-parquet.com/peinture-tous-bois-environnement-1l-gris-clair-ral-7035.html
blanchon - peinture tous bois environnement 1l - ivoire clair ral 1015,CATEGORY_finition_peintures-tous-bois-environnement,42.12 €,56.16 €,B-01231532,https://boutique-parquet.com/peinture-tous-bois-environnement-1l-ivoire-clair-ral-1015.html
blanchon - peinture sol couleur 2.5l gris clair,CATEGORY_finition_peintures-sol,76.80 €,102.12 €,B-06105449,https://boutique-parquet.com/blanchon-peinture-sol-couleur-2-5l-gris-clair.html
blanchon - peinture sol couleur 0.5l gris foncé,CATEGORY_finition_peintures-sol,20.76 €,27.72 €,B-02115404,https://boutique-parquet.com/blanchon-peinture-sol-couleur-0-5l-gris-fonce.html
blanchon - peinture sol couleur 2.5l blanc,CATEGORY_finition_peintures-sol,76.80 €,102.12 €,B-06105418,https://boutique-parquet.com/blanchon-peinture-sol-couleur-2-5l-blanc.html
blanchon - peinture tous bois environnement 1l - blanc signalisation ral 9016,CATEGORY_finition_peintures-tous-bois-environnement,42.12 €,56.16 €,B-01231501,https://boutique-parquet.com/peinture-tous-bois-environnement-1l-blanc-signalisation-ral-9016.html
blanchon - peinture sol couleur 0.5l gris clair,CATEGORY_finition_peintures-sol,20.76 €,27.72 €,B-02105443,https://boutique-parquet.com/blanchon-peinture-sol-couleur-0-5l-gris-clair.html
blanchon - saturateur bois 5l incolore,CATEGORY_entretien_terrasse,76.90 €,116.34 €,B-06101526,https://boutique-parquet.com/blanchon-saturateur-bois-5l-incolore.html
blanchon - peinture sol couleur 0.5l gris moyen,CATEGORY_finition_peintures-sol,20.76 €,27.72 €,B-02105405,https://boutique-parquet.com/blanchon-peinture-sol-couleur-0-5l-gris-moyen.html
blanchon - saturateur bois environnement 20l gris vieilli,CATEGORY_entretien_terrasse,220.40 €,427.72 €,B-08102958,https://boutique-parquet.com/blanchon-saturateur-bois-environnement-gris-vieilli-20l.html
ciranova - huile monocouche bicomposant 300 ml - un1co clear 7170,CATEGORY_finition_huiles-pour-parquets,49.90 €,65.46 €,B-0900776,https://boutique-parquet.com/ciranova-huile-monocouche-bicomposant-300-ml-clear-7170.html
